id,title,year,category,field,authors
synth-0710,Harmonic chains in physics literature,2020,physics.comp-ph,physics,Synth Physics 13
synth-0711,Intellectual debt along a physics cycle,2020,physics.comp-ph,physics,Synth Physics 14
synth-0712,On the physics kernel of L1,2020,physics.comp-ph,physics,Synth Physics 15
synth-0713,Simplicial cuts for physics corpora,2020,physics.comp-ph,physics,Synth Physics 16
synth-0714,Fiedler versus Hodge on 714,2020,physics.comp-ph,physics,Synth Physics 17
synth-0715,On the physics kernel of L1,2020,physics.comp-ph,physics,Synth Physics 1
synth-0716,Discrete Hodge theory of 716,2020,physics.comp-ph,physics,Synth Physics 2
synth-0717,Boundary operators for physics claims,2020,physics.comp-ph,physics,Synth Physics 3
synth-0718,On the physics kernel of L1,2020,physics.comp-ph,physics,Synth Physics 4
synth-0719,Fiedler versus Hodge on 719,2020,physics.comp-ph,physics,Synth Physics 5
synth-0720,Spectral 720 on a physics complex,2020,physics.comp-ph,physics,Synth Physics 6
synth-0721,Harmonic chains in physics literature,2021,physics.comp-ph,physics,Synth Physics 7
synth-0722,A stacked physics note on 722,2021,physics.comp-ph,physics,Synth Physics 8
synth-0723,Harmonic chains in physics literature,2021,physics.comp-ph,physics,Synth Physics 9
synth-0724,Intellectual debt along a physics cycle,2021,physics.comp-ph,physics,Synth Physics 10
synth-0725,On the physics kernel of L1,2021,physics.comp-ph,physics,Synth Physics 11
synth-0726,Boundary operators for physics claims,2021,physics.comp-ph,physics,Synth Physics 12
synth-0727,Intellectual debt along a physics cycle,2021,physics.comp-ph,physics,Synth Physics 13
synth-0728,Intellectual debt along a physics cycle,2021,physics.comp-ph,physics,Synth Physics 14
synth-0729,Boundary operators for physics claims,2021,physics.comp-ph,physics,Synth Physics 15
synth-0730,Harmonic chains in physics literature,2021,physics.comp-ph,physics,Synth Physics 16
synth-0731,Harmonic chains in physics literature,2021,physics.comp-ph,physics,Synth Physics 17
synth-0732,A stacked physics note on 732,2021,physics.comp-ph,physics,Synth Physics 1
synth-0733,Harmonic chains in physics literature,2021,physics.comp-ph,physics,Synth Physics 2
synth-0734,Spectral 734 on a physics complex,2021,physics.comp-ph,physics,Synth Physics 3
synth-0735,Fiedler versus Hodge on 735,2021,physics.comp-ph,physics,Synth Physics 4
synth-0736,Discrete Hodge theory of 736,2021,physics.comp-ph,physics,Synth Physics 5
synth-0737,Simplicial cuts for physics corpora,2021,physics.comp-ph,physics,Synth Physics 6
synth-0738,Spectral 738 on a physics complex,2021,physics.comp-ph,physics,Synth Physics 7
synth-0739,On the physics kernel of L1,2021,physics.comp-ph,physics,Synth Physics 8
synth-0740,Intellectual debt along a physics cycle,2021,physics.comp-ph,physics,Synth Physics 9
synth-0741,Discrete Hodge theory of 741,2022,physics.comp-ph,physics,Synth Physics 10
synth-0742,Boundary operators for physics claims,2022,physics.comp-ph,physics,Synth Physics 11
synth-0743,Citation triangles in physics,2022,physics.comp-ph,physics,Synth Physics 12
synth-0744,Harmonic chains in physics literature,2022,physics.comp-ph,physics,Synth Physics 13
synth-0745,Harmonic chains in physics literature,2022,physics.comp-ph,physics,Synth Physics 14
synth-0746,On the physics kernel of L1,2022,physics.comp-ph,physics,Synth Physics 15
synth-0747,Fiedler versus Hodge on 747,2022,physics.comp-ph,physics,Synth Physics 16
synth-0748,A stacked physics note on 748,2022,physics.comp-ph,physics,Synth Physics 17
synth-0749,A stacked physics note on 749,2022,physics.comp-ph,physics,Synth Physics 1
synth-0750,Discrete Hodge theory of 750,2022,physics.comp-ph,physics,Synth Physics 2
synth-0751,Boundary operators for physics claims,2022,physics.comp-ph,physics,Synth Physics 3
synth-0752,Citation triangles in physics,2022,physics.comp-ph,physics,Synth Physics 4
synth-0753,Citation triangles in physics,2022,physics.comp-ph,physics,Synth Physics 5
synth-0754,A stacked physics note on 754,2022,physics.comp-ph,physics,Synth Physics 6
synth-0755,Fiedler versus Hodge on 755,2022,physics.comp-ph,physics,Synth Physics 7
synth-0756,Intellectual debt along a physics cycle,2022,physics.comp-ph,physics,Synth Physics 8
synth-0757,Citation triangles in physics,2022,physics.comp-ph,physics,Synth Physics 9
synth-0758,On the physics kernel of L1,2022,physics.comp-ph,physics,Synth Physics 10
synth-0759,Boundary operators for physics claims,2022,physics.comp-ph,physics,Synth Physics 11
synth-0760,Spectral 760 on a physics complex,2022,physics.comp-ph,physics,Synth Physics 12
synth-0761,Citation triangles in physics,2023,physics.comp-ph,physics,Synth Physics 13
synth-0762,Boundary operators for physics claims,2023,physics.comp-ph,physics,Synth Physics 14
synth-0763,Harmonic chains in physics literature,2023,physics.comp-ph,physics,Synth Physics 15
synth-0764,Discrete Hodge theory of 764,2023,physics.comp-ph,physics,Synth Physics 16
synth-0765,Fiedler versus Hodge on 765,2023,physics.comp-ph,physics,Synth Physics 17
synth-0766,Harmonic chains in physics literature,2023,physics.comp-ph,physics,Synth Physics 1
synth-0767,Discrete Hodge theory of 767,2023,physics.comp-ph,physics,Synth Physics 2
synth-0768,Harmonic chains in physics literature,2023,physics.comp-ph,physics,Synth Physics 3
synth-0769,A stacked physics note on 769,2023,physics.comp-ph,physics,Synth Physics 4
synth-0770,A stacked physics note on 770,2023,physics.comp-ph,physics,Synth Physics 5
synth-0771,Simplicial cuts for physics corpora,2023,physics.comp-ph,physics,Synth Physics 6
synth-0772,Boundary operators for physics claims,2023,physics.comp-ph,physics,Synth Physics 7
synth-0773,Boundary operators for physics claims,2023,physics.comp-ph,physics,Synth Physics 8
synth-0774,Citation triangles in physics,2023,physics.comp-ph,physics,Synth Physics 9
synth-0775,On the physics kernel of L1,2023,physics.comp-ph,physics,Synth Physics 10
synth-0776,Intellectual debt along a physics cycle,2023,physics.comp-ph,physics,Synth Physics 11
synth-0777,A stacked physics note on 777,2023,physics.comp-ph,physics,Synth Physics 12
synth-0778,Discrete Hodge theory of 778,2023,physics.comp-ph,physics,Synth Physics 13
synth-0779,Intellectual debt along a physics cycle,2023,physics.comp-ph,physics,Synth Physics 14
synth-0780,Spectral 780 on a physics complex,2023,physics.comp-ph,physics,Synth Physics 15
synth-0781,Boundary operators for physics claims,2024,physics.comp-ph,physics,Synth Physics 16
synth-0782,Fiedler versus Hodge on 782,2024,physics.comp-ph,physics,Synth Physics 17
synth-0783,Citation triangles in physics,2024,physics.comp-ph,physics,Synth Physics 1
synth-0784,Simplicial cuts for physics corpora,2024,physics.comp-ph,physics,Synth Physics 2
synth-0785,Boundary operators for physics claims,2024,physics.comp-ph,physics,Synth Physics 3
synth-0786,Citation triangles in physics,2024,physics.comp-ph,physics,Synth Physics 4
synth-0787,Fiedler versus Hodge on 787,2024,physics.comp-ph,physics,Synth Physics 5
synth-0788,Boundary operators for physics claims,2024,physics.comp-ph,physics,Synth Physics 6
synth-0789,A stacked physics note on 789,2024,physics.comp-ph,physics,Synth Physics 7
synth-0790,Intellectual debt along a physics cycle,2024,physics.comp-ph,physics,Synth Physics 8
synth-0791,On the physics kernel of L1,2024,physics.comp-ph,physics,Synth Physics 9
synth-0792,Discrete Hodge theory of 792,2024,physics.comp-ph,physics,Synth Physics 10
synth-0793,Intellectual debt along a physics cycle,2024,physics.comp-ph,physics,Synth Physics 11
synth-0794,Boundary operators for physics claims,2024,physics.comp-ph,physics,Synth Physics 12
synth-0795,Intellectual debt along a physics cycle,2024,physics.comp-ph,physics,Synth Physics 13
synth-0796,Boundary operators for physics claims,2024,physics.comp-ph,physics,Synth Physics 14
synth-0797,Spectral 797 on a physics complex,2024,physics.comp-ph,physics,Synth Physics 15
synth-0798,Boundary operators for physics claims,2024,physics.comp-ph,physics,Synth Physics 16
synth-0799,Harmonic chains in physics literature,2024,physics.comp-ph,physics,Synth Physics 17
synth-0800,Fiedler versus Hodge on 800,2024,physics.comp-ph,physics,Synth Physics 1
synth-0801,Discrete Hodge theory of 801,2015,q-bio.NC,qbio,Synth Qbio 2
synth-0802,Simplicial cuts for qbio corpora,2015,q-bio.NC,qbio,Synth Qbio 3
synth-0803,Simplicial cuts for qbio corpora,2015,q-bio.NC,qbio,Synth Qbio 4
synth-0804,A stacked qbio note on 804,2015,q-bio.NC,qbio,Synth Qbio 5
synth-0805,Harmonic chains in qbio literature,2015,q-bio.NC,qbio,Synth Qbio 6
synth-0806,Simplicial cuts for qbio corpora,2015,q-bio.NC,qbio,Synth Qbio 7
synth-0807,Intellectual debt along a qbio cycle,2015,q-bio.NC,qbio,Synth Qbio 8
synth-0808,Citation triangles in qbio,2015,q-bio.NC,qbio,Synth Qbio 9
synth-0809,Intellectual debt along a qbio cycle,2015,q-bio.NC,qbio,Synth Qbio 10
synth-0810,Boundary operators for qbio claims,2015,q-bio.NC,qbio,Synth Qbio 11
synth-0811,Intellectual debt along a qbio cycle,2015,q-bio.NC,qbio,Synth Qbio 12
synth-0812,Discrete Hodge theory of 812,2015,q-bio.NC,qbio,Synth Qbio 13
synth-0813,Intellectual debt along a qbio cycle,2015,q-bio.NC,qbio,Synth Qbio 14
synth-0814,Intellectual debt along a qbio cycle,2015,q-bio.NC,qbio,Synth Qbio 15
synth-0815,Simplicial cuts for qbio corpora,2015,q-bio.NC,qbio,Synth Qbio 16
synth-0816,A stacked qbio note on 816,2015,q-bio.NC,qbio,Synth Qbio 17
synth-0817,Boundary operators for qbio claims,2015,q-bio.NC,qbio,Synth Qbio 1
synth-0818,Intellectual debt along a qbio cycle,2015,q-bio.NC,qbio,Synth Qbio 2
synth-0819,Harmonic chains in qbio literature,2015,q-bio.NC,qbio,Synth Qbio 3
synth-0820,Harmonic chains in qbio literature,2015,q-bio.NC,qbio,Synth Qbio 4
synth-0821,Fiedler versus Hodge on 821,2016,q-bio.NC,qbio,Synth Qbio 5
synth-0822,A stacked qbio note on 822,2016,q-bio.NC,qbio,Synth Qbio 6
synth-0823,Intellectual debt along a qbio cycle,2016,q-bio.NC,qbio,Synth Qbio 7
synth-0824,Citation triangles in qbio,2016,q-bio.NC,qbio,Synth Qbio 8
synth-0825,On the qbio kernel of L1,2016,q-bio.NC,qbio,Synth Qbio 9
synth-0826,Boundary operators for qbio claims,2016,q-bio.NC,qbio,Synth Qbio 10
synth-0827,Fiedler versus Hodge on 827,2016,q-bio.NC,qbio,Synth Qbio 11
synth-0828,A stacked qbio note on 828,2016,q-bio.NC,qbio,Synth Qbio 12
synth-0829,On the qbio kernel of L1,2016,q-bio.NC,qbio,Synth Qbio 13
synth-0830,A stacked qbio note on 830,2016,q-bio.NC,qbio,Synth Qbio 14
synth-0831,Fiedler versus Hodge on 831,2016,q-bio.NC,qbio,Synth Qbio 15
synth-0832,Intellectual debt along a qbio cycle,2016,q-bio.NC,qbio,Synth Qbio 16
synth-0833,Spectral 833 on a qbio complex,2016,q-bio.NC,qbio,Synth Qbio 17
synth-0834,On the qbio kernel of L1,2016,q-bio.NC,qbio,Synth Qbio 1
synth-0835,Harmonic chains in qbio literature,2016,q-bio.NC,qbio,Synth Qbio 2
synth-0836,Harmonic chains in qbio literature,2016,q-bio.NC,qbio,Synth Qbio 3
synth-0837,Fiedler versus Hodge on 837,2016,q-bio.NC,qbio,Synth Qbio 4
synth-0838,Boundary operators for qbio claims,2016,q-bio.NC,qbio,Synth Qbio 5
synth-0839,Fiedler versus Hodge on 839,2016,q-bio.NC,qbio,Synth Qbio 6
synth-0840,On the qbio kernel of L1,2016,q-bio.NC,qbio,Synth Qbio 7
synth-0841,Boundary operators for qbio claims,2017,q-bio.NC,qbio,Synth Qbio 8
synth-0842,Spectral 842 on a qbio complex,2017,q-bio.NC,qbio,Synth Qbio 9
synth-0843,A stacked qbio note on 843,2017,q-bio.NC,qbio,Synth Qbio 10
synth-0844,Discrete Hodge theory of 844,2017,q-bio.NC,qbio,Synth Qbio 11
synth-0845,Harmonic chains in qbio literature,2017,q-bio.NC,qbio,Synth Qbio 12
synth-0846,Boundary operators for qbio claims,2017,q-bio.NC,qbio,Synth Qbio 13
synth-0847,Simplicial cuts for qbio corpora,2017,q-bio.NC,qbio,Synth Qbio 14
synth-0848,Intellectual debt along a qbio cycle,2017,q-bio.NC,qbio,Synth Qbio 15
synth-0849,Citation triangles in qbio,2017,q-bio.NC,qbio,Synth Qbio 16
synth-0850,Harmonic chains in qbio literature,2017,q-bio.NC,qbio,Synth Qbio 17
synth-0851,Simplicial cuts for qbio corpora,2017,q-bio.NC,qbio,Synth Qbio 1
synth-0852,Intellectual debt along a qbio cycle,2017,q-bio.NC,qbio,Synth Qbio 2
synth-0853,Simplicial cuts for qbio corpora,2017,q-bio.NC,qbio,Synth Qbio 3
synth-0854,A stacked qbio note on 854,2017,q-bio.NC,qbio,Synth Qbio 4
synth-0855,A stacked qbio note on 855,2017,q-bio.NC,qbio,Synth Qbio 5
synth-0856,On the qbio kernel of L1,2017,q-bio.NC,qbio,Synth Qbio 6
synth-0857,Simplicial cuts for qbio corpora,2017,q-bio.NC,qbio,Synth Qbio 7
synth-0858,Citation triangles in qbio,2017,q-bio.NC,qbio,Synth Qbio 8
synth-0859,On the qbio kernel of L1,2017,q-bio.NC,qbio,Synth Qbio 9
synth-0860,Spectral 860 on a qbio complex,2017,q-bio.NC,qbio,Synth Qbio 10
synth-0861,Harmonic chains in qbio literature,2018,q-bio.NC,qbio,Synth Qbio 11
synth-0862,On the qbio kernel of L1,2018,q-bio.NC,qbio,Synth Qbio 12
synth-0863,On the qbio kernel of L1,2018,q-bio.NC,qbio,Synth Qbio 13
synth-0864,Harmonic chains in qbio literature,2018,q-bio.NC,qbio,Synth Qbio 14
synth-0865,Fiedler versus Hodge on 865,2018,q-bio.NC,qbio,Synth Qbio 15
synth-0866,Boundary operators for qbio claims,2018,q-bio.NC,qbio,Synth Qbio 16
synth-0867,Harmonic chains in qbio literature,2018,q-bio.NC,qbio,Synth Qbio 17
synth-0868,Simplicial cuts for qbio corpora,2018,q-bio.NC,qbio,Synth Qbio 1
synth-0869,On the qbio kernel of L1,2018,q-bio.NC,qbio,Synth Qbio 2
synth-0870,Spectral 870 on a qbio complex,2018,q-bio.NC,qbio,Synth Qbio 3
synth-0871,Intellectual debt along a qbio cycle,2018,q-bio.NC,qbio,Synth Qbio 4
synth-0872,Spectral 872 on a qbio complex,2018,q-bio.NC,qbio,Synth Qbio 5
synth-0873,Simplicial cuts for qbio corpora,2018,q-bio.NC,qbio,Synth Qbio 6
synth-0874,On the qbio kernel of L1,2018,q-bio.NC,qbio,Synth Qbio 7
synth-0875,On the qbio kernel of L1,2018,q-bio.NC,qbio,Synth Qbio 8
synth-0876,Harmonic chains in qbio literature,2018,q-bio.NC,qbio,Synth Qbio 9
synth-0877,Citation triangles in qbio,2018,q-bio.NC,qbio,Synth Qbio 10
synth-0878,Spectral 878 on a qbio complex,2018,q-bio.NC,qbio,Synth Qbio 11
synth-0879,Discrete Hodge theory of 879,2018,q-bio.NC,qbio,Synth Qbio 12
synth-0880,Intellectual debt along a qbio cycle,2018,q-bio.NC,qbio,Synth Qbio 13
synth-0881,A stacked qbio note on 881,2019,q-bio.NC,qbio,Synth Qbio 14
synth-0882,Harmonic chains in qbio literature,2019,q-bio.NC,qbio,Synth Qbio 15
synth-0883,Boundary operators for qbio claims,2019,q-bio.NC,qbio,Synth Qbio 16
synth-0884,Discrete Hodge theory of 884,2019,q-bio.NC,qbio,Synth Qbio 17
synth-0885,Boundary operators for qbio claims,2019,q-bio.NC,qbio,Synth Qbio 1
synth-0886,Fiedler versus Hodge on 886,2019,q-bio.NC,qbio,Synth Qbio 2
synth-0887,On the qbio kernel of L1,2019,q-bio.NC,qbio,Synth Qbio 3
synth-0888,Simplicial cuts for qbio corpora,2019,q-bio.NC,qbio,Synth Qbio 4
synth-0889,A stacked qbio note on 889,2019,q-bio.NC,qbio,Synth Qbio 5
synth-0890,Fiedler versus Hodge on 890,2019,q-bio.NC,qbio,Synth Qbio 6
synth-0891,Discrete Hodge theory of 891,2019,q-bio.NC,qbio,Synth Qbio 7
synth-0892,On the qbio kernel of L1,2019,q-bio.NC,qbio,Synth Qbio 8
synth-0893,A stacked qbio note on 893,2019,q-bio.NC,qbio,Synth Qbio 9
synth-0894,Citation triangles in qbio,2019,q-bio.NC,qbio,Synth Qbio 10
synth-0895,Intellectual debt along a qbio cycle,2019,q-bio.NC,qbio,Synth Qbio 11
synth-0896,Citation triangles in qbio,2019,q-bio.NC,qbio,Synth Qbio 12
synth-0897,Intellectual debt along a qbio cycle,2019,q-bio.NC,qbio,Synth Qbio 13
synth-0898,Simplicial cuts for qbio corpora,2019,q-bio.NC,qbio,Synth Qbio 14
synth-0899,A stacked qbio note on 899,2019,q-bio.NC,qbio,Synth Qbio 15
synth-0900,Fiedler versus Hodge on 900,2019,q-bio.NC,qbio,Synth Qbio 16
synth-0901,Intellectual debt along a qbio cycle,2020,q-bio.NC,qbio,Synth Qbio 17
synth-0902,Harmonic chains in qbio literature,2020,q-bio.NC,qbio,Synth Qbio 1
synth-0903,A stacked qbio note on 903,2020,q-bio.NC,qbio,Synth Qbio 2
synth-0904,Spectral 904 on a qbio complex,2020,q-bio.NC,qbio,Synth Qbio 3
synth-0905,Harmonic chains in qbio literature,2020,q-bio.NC,qbio,Synth Qbio 4
synth-0906,Discrete Hodge theory of 906,2020,q-bio.NC,qbio,Synth Qbio 5
synth-0907,Citation triangles in qbio,2020,q-bio.NC,qbio,Synth Qbio 6
synth-0908,Boundary operators for qbio claims,2020,q-bio.NC,qbio,Synth Qbio 7
synth-0909,Simplicial cuts for qbio corpora,2020,q-bio.NC,qbio,Synth Qbio 8
synth-0910,On the qbio kernel of L1,2020,q-bio.NC,qbio,Synth Qbio 9
synth-0911,Simplicial cuts for qbio corpora,2020,q-bio.NC,qbio,Synth Qbio 10
synth-0912,Boundary operators for qbio claims,2020,q-bio.NC,qbio,Synth Qbio 11
synth-0913,On the qbio kernel of L1,2020,q-bio.NC,qbio,Synth Qbio 12
synth-0914,A stacked qbio note on 914,2020,q-bio.NC,qbio,Synth Qbio 13
synth-0915,Harmonic chains in qbio literature,2020,q-bio.NC,qbio,Synth Qbio 14
synth-0916,Intellectual debt along a qbio cycle,2020,q-bio.NC,qbio,Synth Qbio 15
synth-0917,Discrete Hodge theory of 917,2020,q-bio.NC,qbio,Synth Qbio 16
synth-0918,Fiedler versus Hodge on 918,2020,q-bio.NC,qbio,Synth Qbio 17
synth-0919,A stacked qbio note on 919,2020,q-bio.NC,qbio,Synth Qbio 1
synth-0920,Harmonic chains in qbio literature,2020,q-bio.NC,qbio,Synth Qbio 2
synth-0921,Fiedler versus Hodge on 921,2021,q-bio.NC,qbio,Synth Qbio 3
synth-0922,Boundary operators for qbio claims,2021,q-bio.NC,qbio,Synth Qbio 4
synth-0923,Boundary operators for qbio claims,2021,q-bio.NC,qbio,Synth Qbio 5
synth-0924,A stacked qbio note on 924,2021,q-bio.NC,qbio,Synth Qbio 6
synth-0925,Simplicial cuts for qbio corpora,2021,q-bio.NC,qbio,Synth Qbio 7
synth-0926,Boundary operators for qbio claims,2021,q-bio.NC,qbio,Synth Qbio 8
synth-0927,A stacked qbio note on 927,2021,q-bio.NC,qbio,Synth Qbio 9
synth-0928,Fiedler versus Hodge on 928,2021,q-bio.NC,qbio,Synth Qbio 10
synth-0929,A stacked qbio note on 929,2021,q-bio.NC,qbio,Synth Qbio 11
synth-0930,A stacked qbio note on 930,2021,q-bio.NC,qbio,Synth Qbio 12
synth-0931,A stacked qbio note on 931,2021,q-bio.NC,qbio,Synth Qbio 13
synth-0932,Discrete Hodge theory of 932,2021,q-bio.NC,qbio,Synth Qbio 14
synth-0933,Boundary operators for qbio claims,2021,q-bio.NC,qbio,Synth Qbio 15
synth-0934,Boundary operators for qbio claims,2021,q-bio.NC,qbio,Synth Qbio 16
synth-0935,Fiedler versus Hodge on 935,2021,q-bio.NC,qbio,Synth Qbio 17
synth-0936,Discrete Hodge theory of 936,2021,q-bio.NC,qbio,Synth Qbio 1
synth-0937,On the qbio kernel of L1,2021,q-bio.NC,qbio,Synth Qbio 2
synth-0938,A stacked qbio note on 938,2021,q-bio.NC,qbio,Synth Qbio 3
synth-0939,Boundary operators for qbio claims,2021,q-bio.NC,qbio,Synth Qbio 4
synth-0940,Discrete Hodge theory of 940,2021,q-bio.NC,qbio,Synth Qbio 5
synth-0941,A stacked qbio note on 941,2022,q-bio.NC,qbio,Synth Qbio 6
synth-0942,Boundary operators for qbio claims,2022,q-bio.NC,qbio,Synth Qbio 7
synth-0943,Simplicial cuts for qbio corpora,2022,q-bio.NC,qbio,Synth Qbio 8
synth-0944,On the qbio kernel of L1,2022,q-bio.NC,qbio,Synth Qbio 9
synth-0945,Spectral 945 on a qbio complex,2022,q-bio.NC,qbio,Synth Qbio 10
synth-0946,Boundary operators for qbio claims,2022,q-bio.NC,qbio,Synth Qbio 11
synth-0947,Harmonic chains in qbio literature,2022,q-bio.NC,qbio,Synth Qbio 12
synth-0948,Fiedler versus Hodge on 948,2022,q-bio.NC,qbio,Synth Qbio 13
synth-0949,Simplicial cuts for qbio corpora,2022,q-bio.NC,qbio,Synth Qbio 14
synth-0950,A stacked qbio note on 950,2022,q-bio.NC,qbio,Synth Qbio 15
synth-0951,On the qbio kernel of L1,2022,q-bio.NC,qbio,Synth Qbio 16
synth-0952,Citation triangles in qbio,2022,q-bio.NC,qbio,Synth Qbio 17
synth-0953,Fiedler versus Hodge on 953,2022,q-bio.NC,qbio,Synth Qbio 1
synth-0954,On the qbio kernel of L1,2022,q-bio.NC,qbio,Synth Qbio 2
synth-0955,On the qbio kernel of L1,2022,q-bio.NC,qbio,Synth Qbio 3
synth-0956,Discrete Hodge theory of 956,2022,q-bio.NC,qbio,Synth Qbio 4
synth-0957,Citation triangles in qbio,2022,q-bio.NC,qbio,Synth Qbio 5
synth-0958,Simplicial cuts for qbio corpora,2022,q-bio.NC,qbio,Synth Qbio 6
synth-0959,Fiedler versus Hodge on 959,2022,q-bio.NC,qbio,Synth Qbio 7
synth-0960,Simplicial cuts for qbio corpora,2022,q-bio.NC,qbio,Synth Qbio 8
synth-0961,Fiedler versus Hodge on 961,2023,q-bio.NC,qbio,Synth Qbio 9
synth-0962,Harmonic chains in qbio literature,2023,q-bio.NC,qbio,Synth Qbio 10
synth-0963,Discrete Hodge theory of 963,2023,q-bio.NC,qbio,Synth Qbio 11
synth-0964,A stacked qbio note on 964,2023,q-bio.NC,qbio,Synth Qbio 12
synth-0965,Citation triangles in qbio,2023,q-bio.NC,qbio,Synth Qbio 13
synth-0966,Harmonic chains in qbio literature,2023,q-bio.NC,qbio,Synth Qbio 14
synth-0967,Spectral 967 on a qbio complex,2023,q-bio.NC,qbio,Synth Qbio 15
synth-0968,Boundary operators for qbio claims,2023,q-bio.NC,qbio,Synth Qbio 16
synth-0969,Intellectual debt along a qbio cycle,2023,q-bio.NC,qbio,Synth Qbio 17
synth-0970,Citation triangles in qbio,2023,q-bio.NC,qbio,Synth Qbio 1
synth-0971,Discrete Hodge theory of 971,2023,q-bio.NC,qbio,Synth Qbio 2
synth-0972,On the qbio kernel of L1,2023,q-bio.NC,qbio,Synth Qbio 3
synth-0973,Simplicial cuts for qbio corpora,2023,q-bio.NC,qbio,Synth Qbio 4
synth-0974,Simplicial cuts for qbio corpora,2023,q-bio.NC,qbio,Synth Qbio 5
synth-0975,Simplicial cuts for qbio corpora,2023,q-bio.NC,qbio,Synth Qbio 6
synth-0976,Fiedler versus Hodge on 976,2023,q-bio.NC,qbio,Synth Qbio 7
synth-0977,Harmonic chains in qbio literature,2023,q-bio.NC,qbio,Synth Qbio 8
synth-0978,Citation triangles in qbio,2023,q-bio.NC,qbio,Synth Qbio 9
synth-0979,Citation triangles in qbio,2023,q-bio.NC,qbio,Synth Qbio 10
synth-0980,Fiedler versus Hodge on 980,2023,q-bio.NC,qbio,Synth Qbio 11
synth-0981,Harmonic chains in qbio literature,2024,q-bio.NC,qbio,Synth Qbio 12
synth-0982,A stacked qbio note on 982,2024,q-bio.NC,qbio,Synth Qbio 13
synth-0983,Harmonic chains in qbio literature,2024,q-bio.NC,qbio,Synth Qbio 14
synth-0984,Boundary operators for qbio claims,2024,q-bio.NC,qbio,Synth Qbio 15
synth-0985,On the qbio kernel of L1,2024,q-bio.NC,qbio,Synth Qbio 16
synth-0986,On the qbio kernel of L1,2024,q-bio.NC,qbio,Synth Qbio 17
synth-0987,Boundary operators for qbio claims,2024,q-bio.NC,qbio,Synth Qbio 1
synth-0988,Simplicial cuts for qbio corpora,2024,q-bio.NC,qbio,Synth Qbio 2
synth-0989,Spectral 989 on a qbio complex,2024,q-bio.NC,qbio,Synth Qbio 3
synth-0990,Harmonic chains in qbio literature,2024,q-bio.NC,qbio,Synth Qbio 4
synth-0991,Discrete Hodge theory of 991,2024,q-bio.NC,qbio,Synth Qbio 5
synth-0992,Boundary operators for qbio claims,2024,q-bio.NC,qbio,Synth Qbio 6
synth-0993,Discrete Hodge theory of 993,2024,q-bio.NC,qbio,Synth Qbio 7
synth-0994,Harmonic chains in qbio literature,2024,q-bio.NC,qbio,Synth Qbio 8
synth-0995,On the qbio kernel of L1,2024,q-bio.NC,qbio,Synth Qbio 9
synth-0996,Intellectual debt along a qbio cycle,2024,q-bio.NC,qbio,Synth Qbio 10
synth-0997,Simplicial cuts for qbio corpora,2024,q-bio.NC,qbio,Synth Qbio 11
synth-0998,Citation triangles in qbio,2024,q-bio.NC,qbio,Synth Qbio 12
synth-0999,Boundary operators for qbio claims,2024,q-bio.NC,qbio,Synth Qbio 13
synth-1000,Discrete Hodge theory of 1000,2024,q-bio.NC,qbio,Synth Qbio 14
synth-1001,A stacked eess note on 1001,2015,eess.SP,eess,Synth Eess 15
synth-1002,Intellectual debt along a eess cycle,2015,eess.SP,eess,Synth Eess 16
synth-1003,Discrete Hodge theory of 1003,2015,eess.SP,eess,Synth Eess 17
synth-1004,Fiedler versus Hodge on 1004,2015,eess.SP,eess,Synth Eess 1
synth-1005,Boundary operators for eess claims,2015,eess.SP,eess,Synth Eess 2
synth-1006,On the eess kernel of L1,2015,eess.SP,eess,Synth Eess 3
synth-1007,Intellectual debt along a eess cycle,2015,eess.SP,eess,Synth Eess 4
synth-1008,Intellectual debt along a eess cycle,2015,eess.SP,eess,Synth Eess 5
synth-1009,On the eess kernel of L1,2015,eess.SP,eess,Synth Eess 6
synth-1010,Discrete Hodge theory of 1010,2015,eess.SP,eess,Synth Eess 7
synth-1011,A stacked eess note on 1011,2015,eess.SP,eess,Synth Eess 8
synth-1012,Intellectual debt along a eess cycle,2015,eess.SP,eess,Synth Eess 9
synth-1013,Harmonic chains in eess literature,2015,eess.SP,eess,Synth Eess 10
synth-1014,Fiedler versus Hodge on 1014,2015,eess.SP,eess,Synth Eess 11
synth-1015,Spectral 1015 on a eess complex,2015,eess.SP,eess,Synth Eess 12
synth-1016,On the eess kernel of L1,2015,eess.SP,eess,Synth Eess 13
synth-1017,Boundary operators for eess claims,2015,eess.SP,eess,Synth Eess 14
synth-1018,Boundary operators for eess claims,2015,eess.SP,eess,Synth Eess 15
synth-1019,Harmonic chains in eess literature,2015,eess.SP,eess,Synth Eess 16
synth-1020,Citation triangles in eess,2015,eess.SP,eess,Synth Eess 17
synth-1021,Discrete Hodge theory of 1021,2016,eess.SP,eess,Synth Eess 1
synth-1022,Fiedler versus Hodge on 1022,2016,eess.SP,eess,Synth Eess 2
synth-1023,Intellectual debt along a eess cycle,2016,eess.SP,eess,Synth Eess 3
synth-1024,Harmonic chains in eess literature,2016,eess.SP,eess,Synth Eess 4
synth-1025,Fiedler versus Hodge on 1025,2016,eess.SP,eess,Synth Eess 5
synth-1026,Harmonic chains in eess literature,2016,eess.SP,eess,Synth Eess 6
synth-1027,Spectral 1027 on a eess complex,2016,eess.SP,eess,Synth Eess 7
synth-1028,A stacked eess note on 1028,2016,eess.SP,eess,Synth Eess 8
